EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1022464,JEFFERSON CO.,ASHVILLE,4/13/2022,1923,Tornado, ,EF1,0,0,0,0,KY,EST-5, ,168768,C,111,LMK,0,0,NWS Storm Survey, ,7.2,175,2,WSW,1,ENE,SEATONVILLE,4/13/2022,1930,38.114,-85.613,38.139,-85.497,"A concentrated area of intense straight-line winds developed in the Okolona area, with the National Weather Service office anemometer measuring 72 mph. Part of the NWS security fence was knocked down, and some large limbs were knocked down off the Smyrna Road exit towards McNeely Lake Park. Several trees fell down in the Hillview area near the Bullitt County line. All of the trees were facing from the west southwest to the east northeasterly direction.||The tornado initially touched down just east of Beulah Church Rd, near Adams Run Road which is just south of I-265. Trees were facing from the northeast through the southeast primarily in a 100 yard swath with a lot of straight line winds surrounding the 80 mph twister. Two barns sustained roof panel damage.||The tornado became very intermittent along Cedar Creek Road to Gentry Lane with tops of pine and cedar trees sheared off and with shingle and sporadic roof damage on some homes. Winds were 75 to 80 mph in this area.||The tornado increased to EF1 in the Glenmary Reserves subdivision. The tornado drone video showing a distinct swirl in the trees from the north through the southeasterly directions. Trees were snapped, uprooted, and laying on top of power lines. Winds were around 90 mph in this area, with a width of 150 yards. There was extensive shingle damage, gutter damage, flashing, at several homes. The tornado increased in width to 175 yards and speed along Providence Road. There was more extensive damage to the roofing structures of several homes. One house in particular had wind enter its roof soffit, blowing building material out the western side. The house insulation was thrown around three sides of the home. Wind speeds in this area were estimated to be 97 mph with a width of 125 yards. A Ford Ranger, parked in another driveway was picked up and slid 11 yards, with house insulation on three sides of the truck.||There were several road signs twisted and mangled too. The tornado continued towards the entrance of the Glenmary Reserves subdivision off Bardstown Road. There was extensive tree damage, especially cedars and pines, facing from the north-northeast, through the southeasterly direction. Trees were uprooted, snapped, and slightly sheared off. The 88-D radar showed a distinct debris ball in the area we found the tornado.||The tornado crossed Bardstown Road striking at least two vehicles, thankfully there were no injuries. The tornado continued in the Glenmary subdivision with numerous homes having shingle and roof damamge along with plenty of trees down. One home in particular had the 85-90 mph wind get in through the attached garage. This caused a massive structural failure in the roofing structure, with roof decking and insulation thrown up into the trees from a northerly to a southeasterly direction. Insulation was thrown around three sides of the house.||The owner of the house described intense ear pressure when the tornado went over his house.The tornado weakened by the far eastern part of the Glenmary subdivision lifted at that point. There was still one and two story home damage. Most of the damage to the homes was related to shingle, flashing, and siding. Winds were generally around 80 mph. Wind speeds, along the sporadic tree damage, at the end point were 75 mph by Hidden Valley Way with a width of 100 yards.||South Louisville (Big Run Creek to Turkey Run Park)...||Very sporadic tree damage was found with drones and binoculars around the park. Park Rangers took us through the park and it was very hard to find more than isolated damage points here and there. Winds were EFO with winds in the 75-80 mph range.||The tornado really became more distinct on the eastern entrance of Turkey Run Park and especially along Echo Trail Road. At 7401 Echo Trail numerous trees were topped, sheared off, and twisted, and facing from north northeast to east southeast. Winds were 80 to 85 mph in this area. Shingle and gutter damage was noted along Echo Trail and then it headed into the hilly rugged area of Echo Trail Rd and Hickory Valley Road. Larger hardwood trees were snapped and uprooted, an outbuilding lost its roof and 2 deer stands were destroyed. Wind in this area were 90 mph EF1 with a width of 75 yards. Residents heard a distinct freight train sound and ears were popping.","On the evening of April 13, 2022, a line of severe storms, moving along a cold front, spawned nine tornadoes as it moved east across Kentucky. One of these was an EF-1 that hit Jefferson County. In addition to tornadoes, strong straight line winds also caused widespread damage across central Kentucky.",42
1024715,JEFFERSON CO.,SMYRNA,4/13/2022,1924,Thunderstorm Wind,63, ,0,0,0,0,KY,EST-5,EG,168768,C,111,LMK,0,0,Public, , , ,2,SE,2,SE,SMYRNA,4/13/2022,1924,38.1111,-85.6305,38.1111,-85.6305,Trees were down in the area.,"On the evening of April 13, 2022, a line of severe storms, moving along a cold front, spawned nine tornadoes as it moved east across Kentucky. One of these was an EF-1 that hit Jefferson County. In addition to tornadoes, strong straight line winds also caused widespread damage across central Kentucky.",43
1028624,JEFFERSON CO.,ST DENNIS,5/14/2022,1437,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,169786,C,111,LMK,0,0,Law Enforcement, , , ,3,N,3,N,ST DENNIS,5/14/2022,1437,38.2631,-85.8265,38.2631,-85.8265,"A tree fell onto a car near the intersection of Southwestern Parkway and Herman Street in Louisville. The car was occupied at the time, but no one was injured.","Scattered clusters of showers and thunderstorms developed in the afternoon hours ahead of a weakening stationary front oriented north to south across the lower Midwest. Storms fed off of diurnal instability and gradually moved southward from southern Indiana into the Louisville metro, where they intensified enough to cause scattered wind damage. Minor flooding occurred as a result of heavy rainfall in Franklin County.",44
1028625,JEFFERSON CO.,LOUISVILLE,5/14/2022,1441,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,169786,C,111,LMK,0,0,Law Enforcement, , , ,1,NW,1,NW,LOUISVILLE,5/14/2022,1441,38.2436,-85.7993,38.2436,-85.7993,A tree fell on a house near the intersection of 28th Street and Kentucky Street in Louisville.,"Scattered clusters of showers and thunderstorms developed in the afternoon hours ahead of a weakening stationary front oriented north to south across the lower Midwest. Storms fed off of diurnal instability and gradually moved southward from southern Indiana into the Louisville metro, where they intensified enough to cause scattered wind damage. Minor flooding occurred as a result of heavy rainfall in Franklin County.",45
1030787,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,5/21/2022,1540,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,MG,170097,C,111,LMK,0,0,ASOS, , , ,1,E,1,E,(LOU)BOWMAN FLD LOUI,5/21/2022,1540,38.23,-85.66,38.23,-85.66,Severe wind gusts were observed at Bowman Field in association with a gust front.,"An upper-level trough and surface cold front approached central Kentucky from the west during the day on May 21st. Ahead of the front, warm temperatures and a moist atmosphere contributed to a highly unstable environment. There were two main rounds of convection which produced severe weather with this event. Multicell clusters developed out ahead of the front during the early afternoon hours, producing hail and wind damage across the Kentucky Bluegrass. Then, a broken line of convection associated with the front itself caused some wind damage across the Louisville metro.",46
1030788,JEFFERSON CO.,HIGHLANDS,5/21/2022,1554,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,EG,170097,C,111,LMK,0,0,Trained Spotter, , , ,3,NW,3,NW,HIGHLANDS,5/21/2022,1554,38.26,-85.72,38.26,-85.72,Trees were blown down on Story Avenue in Louisville.,"An upper-level trough and surface cold front approached central Kentucky from the west during the day on May 21st. Ahead of the front, warm temperatures and a moist atmosphere contributed to a highly unstable environment. There were two main rounds of convection which produced severe weather with this event. Multicell clusters developed out ahead of the front during the early afternoon hours, producing hail and wind damage across the Kentucky Bluegrass. Then, a broken line of convection associated with the front itself caused some wind damage across the Louisville metro.",47
1036580,JEFFERSON CO.,FAIRMOUNT,6/2/2022,2,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,EG,170630,C,111,LMK,0,0,Trained Spotter, , , ,2,NE,2,NE,FAIRMOUNT,6/2/2022,2,38.1393,-85.5504,38.1393,-85.5504,A large tree was blocking Seatonville Road.,"During the early morning hours on June 2nd, a convective complex moved across north central Kentucky in a warm and unstable environment just ahead of a surface cold front. On the leading edge of the system, strong to severe storms cause isolated wind damage across Jefferson and Scott County.",48
1040555,OLDHAM CO.,HARMONY VLG,6/22/2022,1515,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,171381,C,185,LMK,0,0,Broadcast Media, , , ,0,ENE,0,ENE,HARMONY VLG,6/22/2022,1515,38.4021,-85.6127,38.4021,-85.6127,Trees were down on Rose Island Road.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",49
1040556,OLDHAM CO.,WESTPORT,6/22/2022,1525,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,171381,C,185,LMK,0,0,911 Call Center, , , ,2,NNE,2,NNE,WESTPORT,6/22/2022,1525,38.5025,-85.4624,38.5025,-85.4624,Trees and power lines were down on the 5300 block of West Highway 524.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",50
1040557,OLDHAM CO.,WESTPORT,6/22/2022,1526,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,171381,C,185,LMK,0,0,Public, , , ,0,N,0,N,WESTPORT,6/22/2022,1526,38.48,-85.47,38.48,-85.47,A barn's roof was blown off.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",51
1041108,JEFFERSON CO.,HIGHLANDS,6/22/2022,1527,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,171381,C,111,LMK,0,0,Broadcast Media, , , ,2,NW,2,NW,HIGHLANDS,6/22/2022,1527,38.246,-85.7013,38.246,-85.7013,Trees were down on Grinstead Drive near Interstate 64.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",52
1041110,JEFFERSON CO.,SHIVELY,6/22/2022,1530,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,EG,171381,C,111,LMK,0,0,Public, , , ,1,W,1,W,SHIVELY,6/22/2022,1530,38.18,-85.84,38.18,-85.84,A tree fell on a house.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",53
1041064,OLDHAM CO.,LA GRANGE,6/22/2022,1532,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,171381,C,185,LMK,0,0,911 Call Center, , , ,4,NNE,4,NNE,LA GRANGE,6/22/2022,1532,38.4598,-85.3602,38.4598,-85.3602,Trees and power lines were down along the Bluegrass Parkway.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",54
1041062,JEFFERSON CO.,INDIAN HILLS,6/22/2022,1535,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,171381,C,111,LMK,0,0,Trained Spotter, , , ,3,W,3,W,INDIAN HILLS,6/22/2022,1535,38.274,-85.697,38.274,-85.697,Trees were down on Exit 2 of Interstate 71 near Zorn Avenue.,"A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",55
1041063,JEFFERSON CO.,FERN CREEK,6/22/2022,1550,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,171381,C,111,LMK,0,0,Public, , , ,2,NW,2,NW,FERN CREEK,6/22/2022,1550,38.167,-85.5986,38.167,-85.5986,"A tree was down across Hudson Lane, near St. Gabriel Church.","A broken line of showers and thunderstorms formed along a weak cold front which moved across central Kentucky during the afternoon and evening on June 22nd. Ahead of the front, temperatures surged into the mid-90s with dewpoint temperatures in the low-to-mid 70s, creating a highly unstable environment which helped to grow and sustain storms through the evening hours. As the storms moved across central and eastern Kentucky, they produced wind damage mainly along a leading gust front which helped organize storms through the evening. Strong to severe storms continued to push southward into the Lake Cumberland region, producing more wind damage before moving into Tennessee and dissipating.",56
1044897,JEFFERSON CO.,LOUISVILLE,7/6/2022,1410,Thunderstorm Wind,53, ,0,0,0,0,KY,EST-5,EG,171507,C,111,LMK,0,0,911 Call Center, , , ,2,N,2,N,LOUISVILLE,7/6/2022,1410,38.2578,-85.7799,38.2578,-85.7799,There were multiple reports of trees and power lines down around downtown Louisville including 18th and Market Street.,"Multiple rounds of strong to severe thunderstorms moved across Kentucky between July 6th and July 8th. The main focus for convection was areas along and just south of a quasi-stationary surface front, initially positioned from west to east across central Indiana on July 6th. Each afternoon, thunderstorms developed in the unstable airmass, gradually pushing south and east before dissipating quickly after loss of daytime heating. On July 6th, a broken line of strong-to-severe thunderstorms crossed the Ohio River from Indiana during the mid-afternoon hours. As the storms pushed across central Kentucky, downdraft CAPE of greater than 1200 J/kg helped damaging wind gusts reach the ground, and several wind damage reports were observed, mainly across north central Kentucky. On July 7th, lesser instability led to the development of garden-variety thunderstorms, with wind damage only being observed in a few of the strongest cells. Finally, on July 8th, clusters of strong and severe thunderstorms produced scattered wind damage across south central Kentucky, with flash flooding also being observed in Russell County due to repeated bursts of heavy rainfall.",57
